depth_label,season,date,home_team,away_team,result,bayes_p_home,bayes_p_draw,bayes_p_away,elo_p_home,elo_p_draw,elo_p_away,baseline_p_home,baseline_p_draw,baseline_p_away,bayes_ce,elo_ce,baseline_ce,week
all (28 seasons),2021-22,2022-02-23,Burnley,Tottenham,H,0.24612347625837058,0.27717618606485506,0.47670033767677444,0.34276236760225776,0.25842280636801185,0.39881482602973045,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.40192193296788,1.0707178777413755,0.7789140023173704,2022-W08
all (28 seasons),2021-22,2022-02-23,Watford,Crystal Palace,A,0.3516366694662177,0.2844198469232372,0.363943483610545,0.3835951671941732,0.25842280636801185,0.35798202643781496,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.0107566882064192,1.0272724993227378,1.2634642291339284,2022-W08
all (28 seasons),2021-22,2022-02-23,Liverpool,Leeds,H,0.7675579857779029,0.17336038521027383,0.05908162901182338,0.4715272314185008,0.25842280636801185,0.27004996221348737,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.2645412508725022,0.7517784237121082,0.7789140023173704,2022-W08
all (28 seasons),2021-22,2022-02-24,Arsenal,Wolves,H,0.5455379852408117,0.2628748495788293,0.19158716518035915,0.41869530900919544,0.25842280636801185,0.3228818846227927,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.6059828423279948,0.8706118097236575,0.7789140023173704,2022-W08
all (28 seasons),2021-22,2022-02-25,Southampton,Norwich,H,0.6763351953360495,0.21499998566551495,0.10866481899843566,0.4172505440832766,0.25842280636801185,0.32432664954871154,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.39106647474387063,0.8740684124667429,0.7789140023173704,2022-W08
all (28 seasons),2021-22,2022-02-26,Brentford,Newcastle,A,0.40858606564015487,0.2802007806910104,0.31121315366883473,0.355605183498765,0.25842280636801185,0.38597201013322313,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.1672772199977728,0.9519904247547027,1.2634642291339284,2022-W08
all (28 seasons),2021-22,2022-02-26,Everton,Man City,A,0.12140161930165098,0.23015940546354532,0.6484389752348038,0.40050667304490506,0.25842280636801185,0.3410705205870831,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.433187381064705,1.0756660178391635,1.2634642291339284,2022-W08
all (28 seasons),2021-22,2022-02-26,Brighton,Aston Villa,A,0.4906022735896257,0.273494626101514,0.23590310030886036,0.39664133458858186,0.25842280636801185,0.3449358590434063,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.444334150184075,1.0643967950514786,1.2634642291339284,2022-W08
all (28 seasons),2021-22,2022-02-26,Leeds,Tottenham,A,0.300568163345665,0.28516734727945886,0.41426448937487625,0.4609073495317864,0.25842280636801185,0.28066984410020174,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.8812506459187187,1.270576232449906,1.2634642291339284,2022-W08
all (28 seasons),2021-22,2022-02-26,Crystal Palace,Burnley,D,0.4786015810568203,0.2756190628674905,0.24577935607568896,0.38923036005784073,0.25842280636801185,0.3523468335741474,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.2887355736298436,1.3531582510302431,1.3531582510302431,2022-W08
all (28 seasons),2021-22,2022-02-26,Man United,Watford,D,0.7639610397854308,0.17433922216857448,0.06169973804599483,0.2977968019276008,0.25842280636801185,0.4437803917043874,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.7467523249861838,1.3531582510302431,1.3531582510302431,2022-W08
all (28 seasons),2021-22,2022-02-27,West Ham,Wolves,H,0.46911068595938776,0.2787701732616057,0.2521191407790064,0.3999187416869336,0.25842280636801185,0.34165845194505456,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.7569165342026637,0.9164938982937205,0.7789140023173704,2022-W08
all (28 seasons),2021-22,2022-03-01,Burnley,Leicester,A,0.3340563783448876,0.2871018820878971,0.3788417395672154,0.36130255847596376,0.25842280636801185,0.3802746351560244,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.9706367348091655,0.9668615632061979,1.2634642291339284,2022-W09
all (28 seasons),2021-22,2022-03-05,Leicester,Leeds,H,0.5435200975288694,0.2619583138968992,0.19452158857423152,0.4164165800946163,0.25842280636801185,0.32516061353737186,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.6096885951305405,0.8760691253236135,0.7789140023173704,2022-W09
all (28 seasons),2021-22,2022-03-05,Aston Villa,Southampton,H,0.39887831179871563,0.28594370641172157,0.31517798178956286,0.39419322668041445,0.25842280636801185,0.3473839669515737,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.9190988915696473,0.9309140668555449,0.7789140023173704,2022-W09
all (28 seasons),2021-22,2022-03-05,Burnley,Chelsea,A,0.19187792618833308,0.26316198488585135,0.5449600889258157,0.3214118454396436,0.25842280636801185,0.4201653481923446,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.6070427183292162,0.8671069590065422,1.2634642291339284,2022-W09
all (28 seasons),2021-22,2022-03-05,Newcastle,Brighton,H,0.4340576671184309,0.28269866527018606,0.2832436676113832,0.3855131044526624,0.25842280636801185,0.35606408917932575,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.834577880163868,0.9531800931643948,0.7789140023173704,2022-W09
all (28 seasons),2021-22,2022-03-05,Norwich,Brentford,A,0.3432753073317435,0.27925656996132847,0.3774681227069279,0.37015497809139036,0.25842280636801185,0.3714222155405978,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.9742691570190379,0.9904158161803719,1.2634642291339284,2022-W09
all (28 seasons),2021-22,2022-03-05,Wolves,Crystal Palace,A,0.5464482607052411,0.2615073716621603,0.19204436763259844,0.4097156927380685,0.25842280636801185,0.33186150089391964,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.6500288522297708,1.1030375630857536,1.2634642291339284,2022-W09
all (28 seasons),2021-22,2022-03-05,Liverpool,West Ham,H,0.7146371154687342,0.20121518438388497,0.0841477001473807,0.4554718818344943,0.25842280636801185,0.2861053117974939,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.3359803959384461,0.7864212945179381,0.7789140023173704,2022-W09
all (28 seasons),2021-22,2022-03-06,Man City,Man United,H,0.658750298111752,0.22646407781646258,0.11478562407178532,0.33164162112561457,0.25842280636801185,0.4099355725063736,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.41741072658510836,1.1037003475371212,0.7789140023173704,2022-W09
all (28 seasons),2021-22,2022-03-06,Watford,Arsenal,A,0.18247297323951375,0.2565089704430038,0.5610180563174826,0.4367473225975025,0.25842280636801185,0.30482987103448567,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.5780021880282304,1.1880014578898903,1.2634642291339284,2022-W09
all (28 seasons),2021-22,2022-03-07,Tottenham,Everton,H,0.6216684893128192,0.2385936881419352,0.1397378225452455,0.4308273520329122,0.25842280636801185,0.3107498415990759,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.4753483037061422,0.8420478444597886,0.7789140023173704,2022-W10
all (28 seasons),2021-22,2022-03-10,Leeds,Aston Villa,A,0.47216073690147947,0.2763143526804394,0.25152491041808117,0.299806528282357,0.25842280636801185,0.44177066534963116,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.3802132469592152,0.8169643882321851,1.2634642291339284,2022-W10
all (28 seasons),2021-22,2022-03-10,Wolves,Watford,H,0.6429772571564009,0.22922678044716902,0.1277959623964301,0.3996949848662684,0.25842280636801185,0.34188220876571973,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.4416459252667799,0.9170535605883391,0.7789140023173704,2022-W10
all (28 seasons),2021-22,2022-03-10,Southampton,Newcastle,A,0.499977389439842,0.27173498705281485,0.2282876235073431,0.42170937080986914,0.25842280636801185,0.319867822822119,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.477148938447453,1.1398474221994126,1.2634642291339284,2022-W10
all (28 seasons),2021-22,2022-03-10,Norwich,Chelsea,A,0.08003850398125525,0.19314830757191617,0.7268131884468287,0.38615766791721035,0.25842280636801185,0.3554195257147778,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.31908579671552545,1.0344564246616283,1.2634642291339284,2022-W10
all (28 seasons),2021-22,2022-03-12,Brighton,Liverpool,A,0.12805409397090406,0.23302799839703886,0.6389179076320571,0.2981644987018501,0.25842280636801185,0.44341269493013813,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.4479793029169657,0.8132543513344137,1.2634642291339284,2022-W10
all (28 seasons),2021-22,2022-03-12,Brentford,Burnley,H,0.40726430168128214,0.28095541030071264,0.31178028801800517,0.3998322464629262,0.25842280636801185,0.34174494716906195,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.8982929144216106,0.9167102036828385,0.7789140023173704,2022-W10
all (28 seasons),2021-22,2022-03-12,Man United,Tottenham,H,0.5110060284249215,0.2723221814751431,0.21667179009993542,0.40037420507535815,0.25842280636801185,0.34120298855663,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.6713738915389763,0.9153556565050309,0.7789140023173704,2022-W10
all (28 seasons),2021-22,2022-03-13,Chelsea,Newcastle,H,0.7249497151641098,0.19533118115502313,0.07971910368086715,0.46340917922239855,0.25842280636801185,0.2781680144095896,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.3216529849271983,0.7691448587588142,0.7789140023173704,2022-W10
all (28 seasons),2021-22,2022-03-13,Everton,Wolves,A,0.4030540744780276,0.28577688943707813,0.3111690360848942,0.37745234073131173,0.25842280636801185,0.3641248529006764,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.1674189900700556,1.0102584676829114,1.2634642291339284,2022-W10
all (28 seasons),2021-22,2022-03-13,Leeds,Norwich,H,0.6678592133283532,0.2181752244280147,0.11396556224363198,0.41969145472232955,0.25842280636801185,0.3218857389096586,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.4036778861486723,0.868235469292257,0.7789140023173704,2022-W10
all (28 seasons),2021-22,2022-03-13,Southampton,Watford,A,0.6027838835915035,0.24315809714001932,0.15405801926847715,0.40869714281419495,0.25842280636801185,0.3328800508177932,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.8704259990237977,1.0999730616464642,1.2634642291339284,2022-W10
all (28 seasons),2021-22,2022-03-13,West Ham,Aston Villa,H,0.5745353423924368,0.25379042761951875,0.17167422998804457,0.40798468340419125,0.25842280636801185,0.3335925102277969,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.5541936650608195,0.896525645958646,0.7789140023173704,2022-W10
all (28 seasons),2021-22,2022-03-13,Arsenal,Leicester,H,0.5430759606437419,0.2638074819793919,0.1931165573768663,0.4115051391716492,0.25842280636801185,0.33007205446033894,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.6105060781437008,0.8879337700690022,0.7789140023173704,2022-W10
all (28 seasons),2021-22,2022-03-14,Crystal Palace,Man City,D,0.10622512014063486,0.2190590756299306,0.6747158042294346,0.2907185222159574,0.25842280636801185,0.45085867141603075,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.518413833807251,1.3531582510302431,1.3531582510302431,2022-W11
all (28 seasons),2021-22,2022-03-16,Brighton,Tottenham,A,0.26992820669839207,0.28146154283877495,0.44861025046283287,0.34284531888910674,0.25842280636801185,0.3987318747428814,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.8016008072622269,0.9194660811064672,1.2634642291339284,2022-W11
all (28 seasons),2021-22,2022-03-16,Arsenal,Liverpool,A,0.26969787041636634,0.284811784737997,0.44549034484563677,0.3474877749445654,0.25842280636801185,0.39408941868742275,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.8085797049309611,0.9311774444503753,1.2634642291339284,2022-W11
all (28 seasons),2021-22,2022-03-17,Everton,Newcastle,H,0.47181632494778286,0.27644402504491306,0.251739650007304,0.399972400549608,0.25842280636801185,0.3416047930823802,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.7511655111917837,0.9163597328806499,0.7789140023173704,2022-W11
all (28 seasons),2021-22,2022-03-18,Wolves,Leeds,A,0.5413453339037998,0.262069265581997,0.19658540051420315,0.40996319042068413,0.25842280636801185,0.331614003211304,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.6266583338728424,1.1037836273867392,1.2634642291339284,2022-W11
all (28 seasons),2021-22,2022-03-19,Aston Villa,Arsenal,A,0.26751266044131916,0.28114457281765887,0.45134276674102164,0.353508048292071,0.25842280636801185,0.38806914533991715,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.7955282131977349,0.9465717455973532,1.2634642291339284,2022-W11
all (28 seasons),2021-22,2022-03-20,Tottenham,West Ham,H,0.5309291835607124,0.266319661727058,0.20275115471222951,0.418389527453077,0.25842280636801185,0.32318766617891115,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.6331266309264499,0.871342396532545,0.7789140023173704,2022-W11
all (28 seasons),2021-22,2022-03-20,Leicester,Brentford,H,0.6200317511696342,0.2362844484333299,0.14368380039703596,0.41216666799009183,0.25842280636801185,0.3294105256418963,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.4779845906903411,0.8863274774778778,0.7789140023173704,2022-W11
all (28 seasons),2021-22,2022-04-02,Liverpool,Watford,H,0.8506139414111891,0.12238464834054542,0.027001410248265537,0.4982367141295791,0.25842280636801185,0.24334047950240908,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.16179690620617335,0.6966799853133341,0.7789140023173704,2022-W13
all (28 seasons),2021-22,2022-04-02,Brighton,Norwich,D,0.6578572686473193,0.22214203590186346,0.12000069545081726,0.41589504983058234,0.25842280636801185,0.3256821438014058,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.5044383003357442,1.3531582510302431,1.3531582510302431,2022-W13
all (28 seasons),2021-22,2022-04-02,Burnley,Man City,A,0.08956049157164868,0.20407387356199802,0.7063656348663535,0.27930348809792893,0.25842280636801185,0.4622737055340593,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.34762227913969096,0.7715981271005482,1.2634642291339284,2022-W13
all (28 seasons),2021-22,2022-04-02,Chelsea,Brentford,A,0.7613206501814892,0.17519921411744807,0.06348013570106295,0.45969238758571307,0.25842280636801185,0.2818848060462751,0.4589041095890411,0.25842280636801185,0.28267308404294705,2.7570282456283097,1.2662567806960694,1.2634642291339284,2022-W13
all (28 seasons),2021-22,2022-04-02,Leeds,Southampton,D,0.46114155171534843,0.2776681349064875,0.2611903133781642,0.39534760877098196,0.25842280636801185,0.3462295848610062,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.281328637718918,1.3531582510302431,1.3531582510302431,2022-W13
all (28 seasons),2021-22,2022-04-02,Wolves,Aston Villa,H,0.5429581510635677,0.2618755595203935,0.19516628941603892,0.401244951180257,0.25842280636801185,0.34033224245173116,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.6107230318827525,0.9131831873454062,0.7789140023173704,2022-W13
all (28 seasons),2021-22,2022-04-02,Man United,Leicester,D,0.5885206378773074,0.25042943177797583,0.16104993034471693,0.4201546285359986,0.25842280636801185,0.32142256509598954,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.3845781076139423,1.3531582510302431,1.3531582510302431,2022-W13
all (28 seasons),2021-22,2022-04-03,Tottenham,Newcastle,H,0.6552246386870643,0.22567190158049083,0.11910345973244492,0.4149013749134345,0.25842280636801185,0.32667581871855367,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.42277714231658475,0.8797144378058688,0.7789140023173704,2022-W13
all (28 seasons),2021-22,2022-04-03,West Ham,Everton,H,0.551029070218553,0.2600101802129352,0.188960749568512,0.4472740831713004,0.25842280636801185,0.29430311046068774,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.595967712203593,0.804583710818199,0.7789140023173704,2022-W13
all (28 seasons),2021-22,2022-04-04,Crystal Palace,Arsenal,H,0.27507188856130016,0.2824089255858159,0.4425191858528839,0.3446386091998496,0.25842280636801185,0.39693858443213853,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.290722802527795,1.0652589205380127,0.7789140023173704,2022-W14
all (28 seasons),2021-22,2022-04-06,Burnley,Everton,H,0.4026037725965371,0.28402370736857513,0.31337252003488786,0.37844733497757643,0.25842280636801185,0.3631298586544117,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.9098023952377934,0.9716783571923644,0.7789140023173704,2022-W14
all (28 seasons),2021-22,2022-04-08,Newcastle,Wolves,H,0.3604661633738059,0.28707525355197927,0.35245858307421474,0.3644357373689716,0.25842280636801185,0.3771414562630165,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.020357186929119,1.009405046591197,0.7789140023173704,2022-W14
all (28 seasons),2021-22,2022-04-09,Watford,Leeds,A,0.33025676117778946,0.2837029611760101,0.3860402776462004,0.33669722719377393,0.25842280636801185,0.4048799664382142,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.9518135687273159,0.9041646349694857,1.2634642291339284,2022-W14
all (28 seasons),2021-22,2022-04-09,Southampton,Chelsea,A,0.21905751620876107,0.27112971283595083,0.509812770955288,0.44293303299687575,0.25842280636801185,0.2986441606351124,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.6737117364412035,1.208502512531013,1.2634642291339284,2022-W14
all (28 seasons),2021-22,2022-04-09,Aston Villa,Tottenham,A,0.2524857310247807,0.278179087388762,0.4693351815864573,0.32501387719485897,0.25842280636801185,0.4165633164371292,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.7564380929006864,0.8757168086719351,1.2634642291339284,2022-W14
all (28 seasons),2021-22,2022-04-09,Everton,Man United,H,0.2389766750940892,0.27593621548042474,0.485087109425486,0.3734769038633559,0.25842280636801185,0.36810028976863224,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.4313893255617869,0.9848991133671552,0.7789140023173704,2022-W14
all (28 seasons),2021-22,2022-04-09,Arsenal,Brighton,A,0.6673459601801229,0.2208117040470765,0.11184233577280059,0.3482960843276809,0.25842280636801185,0.3932811093043073,0.4589041095890411,0.25842280636801185,0.28267308404294705,2.1906651157647907,0.9332306319607963,1.2634642291339284,2022-W14
all (28 seasons),2021-22,2022-04-10,Leicester,Crystal Palace,H,0.5645401933450606,0.2564807591975099,0.17897904745742954,0.36762466133973154,0.25842280636801185,0.37395253229225667,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.5717436962529842,1.0006928033196052,0.7789140023173704,2022-W14
all (28 seasons),2021-22,2022-04-10,Norwich,Burnley,H,0.2739998670040269,0.27655614248185373,0.4494439905141193,0.41595872018469154,0.25842280636801185,0.3256184734472966,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.2946276579809477,0.877169253969789,0.7789140023173704,2022-W14
all (28 seasons),2021-22,2022-04-10,Brentford,West Ham,H,0.31047342370277625,0.2819574785833395,0.40756909771388433,0.37387624117711993,0.25842280636801185,0.3677009524548682,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.1696569732113316,0.9838304422725874,0.7789140023173704,2022-W14
all (28 seasons),2021-22,2022-04-10,Man City,Liverpool,D,0.5125136049932338,0.2736160744015547,0.21387032060521158,0.4004826910083546,0.25842280636801185,0.34109450262363356,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.2960293434918708,1.3531582510302431,1.3531582510302431,2022-W14
half (14 seasons),2021-22,2021-08-13,Brentford,Arsenal,H,0.27606829128389865,0.27446223281168697,0.4494694759044145,0.3704396762523766,0.24661654135338346,0.38294378239424,0.4554511278195489,0.24661654135338346,0.29793233082706766,1.2871070116832437,0.9930646646347304,0.7864668615191643,2021-W32
half (14 seasons),2021-22,2021-08-14,Man United,Leeds,H,0.6041775131895961,0.23935384388216674,0.15646864292823717,0.43157612086224995,0.24661654135338346,0.32180733778436665,0.4554511278195489,0.24661654135338346,0.29793233082706766,0.5038872282170292,0.8403113741392952,0.7864668615191643,2021-W32
half (14 seasons),2021-22,2021-08-14,Burnley,Brighton,A,0.46717252337623155,0.26973698926447315,0.26309048735929536,0.3979764702875916,0.24661654135338346,0.355406988359025,0.4554511278195489,0.24661654135338346,0.29793233082706766,1.3352572475785287,1.0344917000924285,1.2108888960243092,2021-W32
half (14 seasons),2021-22,2021-08-14,Chelsea,Crystal Palace,H,0.6762525521275515,0.21320441162461048,0.11054303624783801,0.44369028819824763,0.24661654135338346,0.30969317044836897,0.4554511278195489,0.24661654135338346,0.29793233082706766,0.3911886748876406,0.8126285090535296,0.7864668615191643,2021-W32
half (14 seasons),2021-22,2021-08-14,Everton,Southampton,H,0.5503903163087414,0.25401078592793924,0.19559889776331937,0.4124330989914042,0.24661654135338346,0.3409503596552124,0.4554511278195489,0.24661654135338346,0.29793233082706766,0.5971275864335821,0.8856812706239537,0.7864668615191643,2021-W32
half (14 seasons),2021-22,2021-08-14,Leicester,Wolves,H,0.5373779929266277,0.2582681842982491,0.20435382277512312,0.41564798441012546,0.24661654135338346,0.33773547423649114,0.4554511278195489,0.24661654135338346,0.29793233082706766,0.621053534650375,0.8779165682646612,0.7864668615191643,2021-W32
half (14 seasons),2021-22,2021-08-14,Watford,Aston Villa,H,0.41322614457501794,0.27369809062994876,0.3130757647950333,0.3928218710978481,0.24661654135338346,0.3605615875487685,0.4554511278195489,0.24661654135338346,0.29793233082706766,0.883760270323477,0.9343990240675607,0.7864668615191643,2021-W32
half (14 seasons),2021-22,2021-08-14,Norwich,Liverpool,A,0.059674771527612226,0.1641737822720617,0.7761514462003261,0.33066232664273604,0.24661654135338346,0.42272113200388056,0.4554511278195489,0.24661654135338346,0.29793233082706766,0.2534076152113806,0.8610425797470485,1.2108888960243092,2021-W32
half (14 seasons),2021-22,2021-08-15,Tottenham,Man City,H,0.24185828007765234,0.27246837061554224,0.48567334930680534,0.38175272242264463,0.24661654135338346,0.37163073622397197,0.4554511278195489,0.24661654135338346,0.29793233082706766,1.419403343881367,0.962982203480809,0.7864668615191643,2021-W32
half (14 seasons),2021-22,2021-08-15,Newcastle,West Ham,A,0.36782771498203864,0.27921795471003735,0.352954330307924,0.36407990102648147,0.24661654135338346,0.38930355762013513,0.4554511278195489,0.24661654135338346,0.29793233082706766,1.041416606316856,0.9433958859021268,1.2108888960243092,2021-W32
half (14 seasons),2021-22,2021-08-21,Liverpool,Burnley,H,0.7808514488668057,0.1624480658484397,0.05670048528475474,0.4640852648069963,0.24661654135338346,0.2892981938396203,0.4554511278195489,0.24661654135338346,0.29793233082706766,0.24737035355047662,0.7676869832778428,0.7864668615191643,2021-W33
half (14 seasons),2021-22,2021-08-21,Aston Villa,Newcastle,H,0.4457315306483656,0.268841963135675,0.2854265062159595,0.406163682503933,0.24661654135338346,0.3472197761426836,0.4554511278195489,0.24661654135338346,0.29793233082706766,0.808038457425152,0.900999041750426,0.7864668615191643,2021-W33
half (14 seasons),2021-22,2021-08-21,Crystal Palace,Brentford,D,0.34703887257950733,0.25557997651898434,0.3973811509015085,0.3833403753638135,0.24661654135338346,0.3700430832828031,0.4554511278195489,0.24661654135338346,0.29793233082706766,1.3642198986750314,1.3999206128316557,1.3999206128316557,2021-W33
half (14 seasons),2021-22,2021-08-21,Leeds,Everton,D,0.44721839412436704,0.2705843989393937,0.2821972069362392,0.39470146157723984,0.24661654135338346,0.35868199706937676,0.4554511278195489,0.24661654135338346,0.29793233082706766,1.3071712184943487,1.3999206128316557,1.3999206128316557,2021-W33
half (14 seasons),2021-22,2021-08-21,Man City,Norwich,H,0.8789731720875316,0.10058177395651681,0.020445053955951673,0.47756445028030897,0.24661654135338346,0.2758190083663076,0.4554511278195489,0.24661654135338346,0.29793233082706766,0.1290009027097967,0.7390561537605541,0.7864668615191643,2021-W33
half (14 seasons),2021-22,2021-08-21,Brighton,Watford,H,0.47994484099207096,0.26357532936760625,0.2564798296403228,0.39686792042627017,0.24661654135338346,0.35651553822034643,0.4554511278195489,0.24661654135338346,0.29793233082706766,0.7340840962832411,0.9241517477902974,0.7864668615191643,2021-W33
half (14 seasons),2021-22,2021-08-22,Arsenal,Chelsea,A,0.3768303932384004,0.27840386236005676,0.34476574440154284,0.34663528733118437,0.24661654135338346,0.4067481713154323,0.4554511278195489,0.24661654135338346,0.29793233082706766,1.0648900943115165,0.8995610287371472,1.2108888960243092,2021-W33
half (14 seasons),2021-22,2021-08-22,Southampton,Man United,D,0.20352114512876424,0.2556065352383417,0.5408723196328943,0.36599544085144836,0.24661654135338346,0.3873880177951683,0.4554511278195489,0.24661654135338346,0.29793233082706766,1.3641159885804948,1.3999206128316557,1.3999206128316557,2021-W33
half (14 seasons),2021-22,2021-08-22,Wolves,Tottenham,A,0.30970667701333876,0.27542696613381834,0.41486635685284284,0.3879695886829631,0.24661654135338346,0.3654138699636535,0.4554511278195489,0.24661654135338346,0.29793233082706766,0.8797988422946716,1.0067246774563479,1.2108888960243092,2021-W33
half (14 seasons),2021-22,2021-08-23,West Ham,Leicester,H,0.400283958454267,0.2766771417213404,0.32303889982439266,0.3861873546599374,0.24661654135338346,0.3671961039866792,0.4554511278195489,0.24661654135338346,0.29793233082706766,0.9155810875955614,0.9514326525068586,0.7864668615191643,2021-W34
half (14 seasons),2021-22,2021-08-28,Man City,Arsenal,H,0.6860608644453801,0.20885950947359905,0.10507962608102085,0.44209841069603356,0.24661654135338346,0.31128504795058304,0.4554511278195489,0.24661654135338346,0.29793233082706766,0.3767889315106528,0.8162227730534074,0.7864668615191643,2021-W34
half (14 seasons),2021-22,2021-08-28,Aston Villa,Brentford,D,0.34315311054156655,0.2565506059417614,0.400296283516672,0.39522694217863585,0.24661654135338346,0.35815651646798075,0.4554511278195489,0.24661654135338346,0.29793233082706766,1.3604293397113107,1.3999206128316557,1.3999206128316557,2021-W34
half (14 seasons),2021-22,2021-08-28,Brighton,Everton,A,0.3525804640467801,0.2765374088766187,0.37088212707660134,0.3839964529665261,0.24661654135338346,0.3693870056800905,0.4554511278195489,0.24661654135338346,0.29793233082706766,0.9918709836320289,0.9959103886627592,1.2108888960243092,2021-W34
half (14 seasons),2021-22,2021-08-28,Newcastle,Southampton,D,0.43227960594302156,0.27180601325993853,0.29591438079703963,0.3950708040443449,0.24661654135338346,0.3583126546022717,0.4554511278195489,0.24661654135338346,0.29793233082706766,1.3026666536689888,1.3999206128316557,1.3999206128316557,2021-W34
half (14 seasons),2021-22,2021-08-28,Norwich,Leicester,A,0.1445278400265596,0.2249526952998514,0.630519464673589,0.36165938681447424,0.24661654135338346,0.3917240718321424,0.4554511278195489,0.24661654135338346,0.29793233082706766,0.4612112522478363,0.9371975854318518,1.2108888960243092,2021-W34
half (14 seasons),2021-22,2021-08-28,West Ham,Crystal Palace,D,0.5633751743826909,0.24802033113528235,0.18860449448202674,0.42298828463313254,0.24661654135338346,0.33039517401348406,0.4554511278195489,0.24661654135338346,0.29793233082706766,1.39424455579316,1.3999206128316557,1.3999206128316557,2021-W34
half (14 seasons),2021-22,2021-08-28,Liverpool,Chelsea,D,0.570441881003018,0.2504342967739439,0.17912382222303813,0.41795063048445574,0.24661654135338346,0.33543282816216086,0.4554511278195489,0.24661654135338346,0.29793233082706766,1.384558681188386,1.3999206128316557,1.3999206128316557,2021-W34
half (14 seasons),2021-22,2021-08-29,Burnley,Leeds,D,0.3369731818473546,0.27349605544492966,0.38953076270771575,0.38183592476794154,0.24661654135338346,0.37154753387867506,0.4554511278195489,0.24661654135338346,0.29793233082706766,1.296468079728934,1.3999206128316557,1.3999206128316557,2021-W34
half (14 seasons),2021-22,2021-08-29,Tottenham,Watford,H,0.6896035288677247,0.20501881173783743,0.10537765939443798,0.44143171420222377,0.24661654135338346,0.31195174444439283,0.4554511278195489,0.24661654135338346,0.29793233082706766,0.3716384423781647,0.8177319386190399,0.7864668615191643,2021-W34
half (14 seasons),2021-22,2021-08-29,Wolves,Man United,A,0.24266069682157648,0.2658251830474879,0.49151412013093565,0.35684821614967327,0.24661654135338346,0.3965352424969433,0.4554511278195489,0.24661654135338346,0.29793233082706766,0.7102646111586729,0.9249903578800227,1.2108888960243092,2021-W34
