season,date,home_team,away_team,home_goals,away_goals,result,actual_spread,bayes_p_home_win,bayes_p_draw,bayes_p_away_win,bayes_pred_outcome,bayes_pred_spread,elo_pred_spread,elo_pred_home_win_prob
1998-99,1998-12-06,Middlesbrough,Newcastle,2,2,D,0,0.33212561174869726,0.3017203660506363,0.36615402220066645,A,0.010368394925518998,0.13091196453244927,0.5103603772460857
1998-99,1998-12-07,Sheffield Weds,Nott'm Forest,3,2,H,1,0.43264385354790746,0.29619817036434737,0.271157976087745,H,0.35251470267158636,0.4473776093005158,0.5353514638558268
1998-99,1998-12-09,Chelsea,Aston Villa,2,1,H,1,0.46396290926865236,0.2976429354685759,0.23839415526277163,H,0.46433308077407565,0.4006031821400732,0.5316658493124424
1998-99,1998-12-12,Blackburn,Newcastle,0,0,D,0,0.45443212589207377,0.2998766720609914,0.24569120204693476,H,0.43470886836448747,0.16294394196291,0.5128943753783147
1998-99,1998-12-12,Derby,Chelsea,2,2,D,0,0.39917905236703977,0.30490482424451615,0.2959161233884442,H,0.24991949240444605,-0.0020344327398892016,0.49983897188214466
1998-99,1998-12-12,Everton,Southampton,1,0,H,1,0.4489943870281369,0.29281556206062137,0.2581900509112416,H,0.4040768793645919,0.5382936822122949,0.5425038502132711
1998-99,1998-12-12,Leicester,Nott'm Forest,3,1,H,2,0.4369935963122464,0.29497062768714105,0.2680357760006124,H,0.36569210197449653,0.5709009804045102,0.5450649652760019
1998-99,1998-12-12,Middlesbrough,West Ham,1,0,H,1,0.38356728777127064,0.2991951542952665,0.3172375579334629,H,0.1859623111513239,0.37464107089027826,0.5296186336513588
1998-99,1998-12-12,Sheffield Weds,Charlton,3,0,H,3,0.44860176097196586,0.2960806804761948,0.2553175585518394,H,0.4080831139275589,0.3560205818851748,0.5281497161120022
1998-99,1998-12-12,Tottenham,Man United,2,2,D,0,0.1970692425186653,0.29072936128166726,0.5122013961996674,A,-0.47966495756476013,-0.6402505538219347,0.44949611191473265
1998-99,1998-12-13,Aston Villa,Arsenal,3,2,H,1,0.32044614246473624,0.31396599976161416,0.3655878577736495,A,-0.010272740218415066,0.0037428295840610105,0.5002962500267852
1998-99,1998-12-13,Wimbledon,Liverpool,1,0,H,1,0.2883383013535312,0.3070309066521994,0.4046307919942694,A,-0.13389086562791186,-0.27949962570533404,0.4778916488485195
1998-99,1998-12-14,Leeds,Coventry,2,0,H,2,0.48443975038190856,0.2910262222744264,0.22453402734366504,H,0.5249867625191891,0.8145034302732959,0.5641141494612985
1998-99,1998-12-16,Man United,Chelsea,1,1,D,0,0.6458581629172178,0.2456528475136843,0.10848898956909747,H,1.014295857605808,0.9381075266968516,0.5737114134918802
1998-99,1998-12-19,Chelsea,Tottenham,2,0,H,2,0.5392133500332729,0.2773498462645411,0.1834368037021858,H,0.6938556429125985,0.793052118034174,0.5624434455276419
1998-99,1998-12-19,Coventry,Derby,1,1,D,0,0.43006846028575435,0.29933961880764526,0.2705919209066004,H,0.34868995857552215,0.1257680470542296,0.5099533972006676
1998-99,1998-12-19,Liverpool,Sheffield Weds,2,0,H,2,0.6181915246478175,0.25320551161037663,0.1286029637418058,H,0.9300604350491538,0.9528992497679569,0.5748563559552715
1998-99,1998-12-19,Man United,Middlesbrough,2,3,A,-1,0.7309572130556788,0.20087808804261256,0.06816469890170854,H,1.2379071679601643,1.2891252702350935,0.6006427822677096
1998-99,1998-12-19,Newcastle,Leicester,1,0,H,1,0.5267872755211208,0.28066575253420684,0.19254697194467224,H,0.655896888129545,0.584538809555947,0.5461354392464942
1998-99,1998-12-19,Nott'm Forest,Blackburn,2,2,D,0,0.37794831799715045,0.30321699526144863,0.3188346867414009,H,0.17295250849863752,0.08163838956461818,0.5064614300492042
1998-99,1998-12-19,Southampton,Wimbledon,3,1,H,2,0.40117384841601716,0.29960018440877445,0.2992259671752082,H,0.2481523115313275,0.06427384111467621,0.5050871865528025
1998-99,1998-12-19,West Ham,Everton,2,1,H,1,0.501426071289124,0.28478948843385893,0.21378444027701707,H,0.574069360435623,0.507500679965423,0.5400831709618494
1998-99,1998-12-20,Arsenal,Leeds,3,1,H,2,0.6108479538666127,0.2578819220433384,0.13127012409004915,H,0.9121025200493426,0.7326884159785633,0.557734619297476
1998-99,1998-12-21,Charlton,Aston Villa,0,1,A,-1,0.369878810123533,0.30708874556617266,0.3230324443102943,H,0.15113253237932156,-0.08356985573271397,0.49338571791125296
1998-99,1998-12-26,Arsenal,West Ham,1,0,H,1,0.6333824290380653,0.2484920812991198,0.11812548966281493,H,0.9753784185280349,1.0389614168973118,0.5815016463624736
1998-99,1998-12-26,Blackburn,Aston Villa,2,1,H,1,0.4646376817176609,0.2975578701123671,0.23780444816997204,H,0.46655083068303344,0.06170005110343068,0.504883487821848
1998-99,1998-12-26,Coventry,Tottenham,1,1,D,0,0.4684388492568116,0.2920265550612887,0.23953459568189958,H,0.47072230690463496,0.2157332782247274,0.517068947589474
1998-99,1998-12-26,Everton,Derby,0,0,D,0,0.38150212795398897,0.30220760764292154,0.31629026440308944,H,0.18370800645701102,0.17046346075949673,0.5134891411676472
1998-99,1998-12-26,Man United,Nott'm Forest,3,0,H,3,0.698483884134657,0.21849687785068536,0.08301923801465753,H,1.1534562434388045,1.5341663396120153,0.6190989359368906
1998-99,1998-12-26,Middlesbrough,Liverpool,1,3,A,-2,0.2569776159845157,0.2980235213853729,0.44499886263011146,A,-0.258311604326411,-0.14246091238925476,0.48872593590027075
1998-99,1998-12-26,Newcastle,Leeds,0,3,A,-3,0.48150223911844214,0.2934841212396564,0.22501363964190144,H,0.5187707447751663,0.3716527292223253,0.5293829257499837
1998-99,1998-12-26,Sheffield Weds,Leicester,0,1,A,-1,0.439950174617421,0.29666176220170004,0.2633880631808788,H,0.37880889432871656,0.2753489592173661,0.5217804530803929
1998-99,1998-12-26,Southampton,Chelsea,0,2,A,-2,0.32603362811143366,0.30445516533918177,0.3695112065493845,A,-0.006414238369915393,-0.3836331262873252,0.4696721907008973
1998-99,1998-12-26,Wimbledon,Charlton,2,1,H,1,0.4508884373195324,0.29581016266383364,0.253301400016634,H,0.41562789087818386,0.40198280191587565,0.5317746086056464
1998-99,1998-12-28,Aston Villa,Sheffield Weds,2,1,H,1,0.5200168564193034,0.28246655265000326,0.19751659093069324,H,0.6352051363864837,0.7922379398944941,0.5623800063029788
1998-99,1998-12-28,Charlton,Arsenal,0,1,A,-1,0.24717995292079473,0.3034614653699374,0.44935858170926773,A,-0.283590515485222,-0.4843594265692197,0.46173724580918
1998-99,1998-12-28,Derby,Middlesbrough,2,1,H,1,0.5108493798610003,0.28057170829398487,0.20857891184501487,H,0.6000499723564421,0.3555607545029902,0.5281134353611308
1998-99,1998-12-28,Leicester,Blackburn,1,1,D,0,0.3687149207890288,0.30615393400946056,0.32513114520151054,H,0.14552574762741144,0.3272747263802309,0.5258810886992996
1998-99,1998-12-28,Liverpool,Newcastle,4,2,H,2,0.5445728512695929,0.2807423792933533,0.17468476943705408,H,0.7181714885042357,0.7296592393995525,0.5574980395632559
1998-99,1998-12-28,Nott'm Forest,Southampton,1,1,D,0,0.49299209111024983,0.2832175556186412,0.22379035327110905,H,0.5420091519781155,0.46526019251641626,0.5367595334941113
1998-99,1998-12-28,Tottenham,Everton,4,1,H,3,0.46504108017983325,0.2913676411176377,0.24359127870252897,H,0.45776409453632344,0.4668440353427327,0.5368842169155846
1998-99,1998-12-28,West Ham,Coventry,2,0,H,2,0.45730980322621373,0.2951728811697132,0.24751731560407303,H,0.437016449948403,0.5711505929136117,0.5450845618809272
1998-99,1998-12-29,Chelsea,Man United,0,0,D,0,0.274645846213708,0.312902071370339,0.41245208241595305,A,-0.172065815992808,-0.16256286295807842,0.4871357675308797
1998-99,1998-12-29,Leeds,Wimbledon,2,2,D,0,0.4972220419705619,0.2876640083357159,0.21511394969372227,H,0.5641139751252359,0.7400306646896793,0.5583079425398237
1998-99,1999-01-09,Arsenal,Liverpool,0,0,D,0,0.5035513119771295,0.2961671777831964,0.200281510239674,H,0.6002365655420653,0.45844726525746077,0.5362231533848134
1998-99,1999-01-09,Blackburn,Leeds,1,0,H,1,0.48317505196709454,0.29339410167794566,0.22343084635495983,H,0.5244678006572134,0.13249011349336218,0.510485235606547
1998-99,1999-01-09,Coventry,Nott'm Forest,4,0,H,4,0.4492746515333742,0.2939726910402969,0.2567526574263289,H,0.4069621954337527,0.380406926739612,0.5300733828385085
1998-99,1999-01-09,Everton,Leicester,0,0,D,0,0.40798077654574144,0.29940445001471305,0.2926147734395455,H,0.27161544754121014,0.12418589164381047,0.5098282164487242
1998-99,1999-01-09,Middlesbrough,Aston Villa,0,0,D,0,0.34158949494649415,0.3017265830759939,0.356683921977512,A,0.043448413366580674,0.025207551371580518,0.5019952014479809
1998-99,1999-01-09,Newcastle,Chelsea,0,1,A,-1,0.451927062982467,0.29981183526705724,0.2482611017504759,H,0.4258485954024979,0.12380702565769339,0.5097982402409188
1998-99,1999-01-09,Sheffield Weds,Tottenham,0,0,D,0,0.4515936047860225,0.29454097491210485,0.2538654203018727,H,0.41600140393880186,0.285553252490453,0.5225865467513149
1998-99,1999-01-09,Southampton,Charlton,3,1,H,2,0.40784042744724386,0.2998489664562353,0.2923106060965207,H,0.2718572162747892,0.16895016686685266,0.5133694483014776
1998-99,1999-01-09,Wimbledon,Derby,2,1,H,1,0.4154824866016991,0.3004138854090206,0.2841036279892802,H,0.2994914847822822,0.24816742961828078,0.5196326911565998
1998-99,1999-01-10,Man United,West Ham,4,1,H,3,0.6904863448941704,0.22376179915687044,0.08575185594895936,H,1.134182532719819,1.3129650352278242,0.6024518978681759
1998-99,1999-01-16,Chelsea,Coventry,2,1,H,1,0.5170758608162029,0.28427792078552466,0.19864621839827223,H,0.6279119994316058,1.0268217950233975,0.5805660171397788
1998-99,1999-01-16,Derby,Blackburn,1,0,H,1,0.39864458245644313,0.30507669114129565,0.29627872640226127,H,0.24833498017397349,0.2971879181328735,0.523505489699532
1998-99,1999-01-16,Leeds,Middlesbrough,2,0,H,2,0.5312797890344257,0.2764955881518701,0.19222462281370417,H,0.6647261857467187,0.6336607345308741,0.5499875622826897
1998-99,1999-01-16,Leicester,Man United,2,6,A,-4,0.20626787519824216,0.29435152978769225,0.49938059501406556,A,-0.44155573403307186,-0.6014011523445582,0.45254157567409087
1998-99,1999-01-16,Liverpool,Southampton,7,1,H,6,0.6499198995909033,0.23922300372781724,0.11085709668127942,H,1.0178978178512919,1.3172612000474642,0.6027776226480638
1998-99,1999-01-16,Nott'm Forest,Arsenal,0,1,A,-1,0.2670037823078853,0.30216314619270324,0.43083307149941147,A,-0.2164583819231619,-0.6535902373989964,0.4484512546299947
1998-99,1999-01-16,Tottenham,Wimbledon,0,0,D,0,0.4335468242315837,0.2971583243609193,0.269294851407497,H,0.35725149898725156,0.38815621435962633,0.5306844851806669
1998-99,1999-01-16,West Ham,Sheffield Weds,0,4,A,-4,0.4728500904666673,0.29170395263689614,0.23544595689643646,H,0.48560518822041526,0.4635111022693929,0.5366218361094099
1998-99,1999-01-17,Charlton,Newcastle,2,2,D,0,0.3599099478725486,0.3078479439297354,0.33224210819771605,H,0.11754872512921533,-0.015293684555106005,0.4987894863938208
1998-99,1999-01-18,Aston Villa,Everton,3,0,H,3,0.5478987444774704,0.27391084238306446,0.178190413139465,H,0.7185405253463029,0.9204915764647715,0.5723468331512924
1998-99,1999-01-30,Blackburn,Tottenham,1,1,D,0,0.5399511095718923,0.2773127858569676,0.1827361045711401,H,0.6963725616166447,0.46669509327741915,0.5368724920807685
1998-99,1999-01-30,Coventry,Liverpool,2,1,H,1,0.3014348756874223,0.3090130296586418,0.389552094653936,A,-0.0848624384347918,-0.5175207605325671,0.4591289238488177
1998-99,1999-01-30,Everton,Nott'm Forest,0,1,A,-1,0.40107388738166794,0.29836831367876143,0.3005577989395706,H,0.2457739202775242,0.4432151488861357,0.5350236311776613
1998-99,1999-01-30,Middlesbrough,Leicester,0,0,D,0,0.4039475078624423,0.2967461291473284,0.2993063629902293,H,0.25314324427939183,0.3553731126463183,0.5280986301821389
1998-99,1999-01-30,Newcastle,Aston Villa,2,1,H,1,0.4630037546203927,0.2974821463876817,0.23951409899192555,H,0.4607166470538556,0.16356764263445753,0.5129437091786903
1998-99,1999-01-30,Sheffield Weds,Derby,0,1,A,-1,0.413188131703237,0.30088114554981743,0.28593072274694553,H,0.29224394391042585,0.26002103425872025,0.520569403465554
1998-99,1999-01-30,Southampton,Leeds,3,0,H,3,0.3541919292261538,0.30383013991206953,0.34197793086177675,H,0.09095018185244808,-0.3201128046467147,0.4746843012589139
1998-99,1999-01-30,Wimbledon,West Ham,0,0,D,0,0.4213832352429213,0.29977348589709424,0.27884327885998444,H,0.3190557078463892,0.36443358693549766,0.5288134561090477
1998-99,1999-01-31,Arsenal,Chelsea,1,0,H,1,0.5840781250711892,0.2688376564874907,0.14708421844132,H,0.8366062542463781,0.6194966690544375,0.548877415678736
1998-99,1999-01-31,Charlton,Man United,0,1,A,-1,0.1972601460410463,0.2928559903180512,0.5098838636409025,A,-0.475494968932726,-0.870385238617994,0.43154049887158563
1998-99,1999-02-02,Man United,Derby,1,0,H,1,0.6856958799227045,0.22611649742982942,0.08818762264746588,H,1.1213217244943467,1.3585992785638816,0.6059070834446298
1998-99,1999-02-06,Aston Villa,Blackburn,1,3,A,-2,0.4398975217609639,0.30185225427443724,0.2582502239645989,H,0.3871745126683919,0.6581100050276828,0.5519026624562244
1998-99,1999-02-06,Chelsea,Southampton,1,0,H,1,0.5673716330629145,0.2679238763687399,0.16470449056834569,H,0.7767233802575925,1.1585499002452873,0.590686296698276
1998-99,1999-02-06,Leeds,Newcastle,0,1,A,-1,0.4207222190992843,0.3038484201955985,0.27542936070511725,H,0.32345800469600855,0.43179294152342995,0.5341238709130126
1998-99,1999-02-06,Leicester,Sheffield Weds,0,2,A,-2,0.4487608295408194,0.29519622194354106,0.25604294851563947,H,0.40718209908445135,0.44076979436898994,0.5348310225140708
1998-99,1999-02-06,Liverpool,Middlesbrough,3,1,H,2,0.6448636023696391,0.24039868171323178,0.11473771591712915,H,1.0021660657605294,1.0213433065400295,0.5801435869477288
1998-99,1999-02-06,Nott'm Forest,Man United,1,8,A,-7,0.2155624637051743,0.2943205602293612,0.49011697606546445,A,-0.40912853686181483,-1.003482742049912,0.4212344014479725
1998-99,1999-02-06,Tottenham,Coventry,0,0,D,0,0.4207346737558644,0.29932193398788953,0.27994339225624615,H,0.31604564935549445,0.5279739397774433,0.5416928192358759
1998-99,1999-02-06,West Ham,Arsenal,0,4,A,-4,0.2773049590617173,0.3082643517204567,0.414430689217826,A,-0.17041313698972294,-0.44471160111714364,0.46485850571775056
1998-99,1999-02-07,Derby,Everton,2,1,H,1,0.5074647129202312,0.28319777515083616,0.20933751192893263,H,0.5925484528382395,0.6668703939629598,0.5525884882804333
1998-99,1999-02-08,Charlton,Wimbledon,2,0,H,2,0.4363121817892357,0.2985852893221656,0.26510252888859887,H,0.36926497483629195,0.20878875881680042,0.5165198996129048
1998-99,1999-02-13,Charlton,Liverpool,1,0,H,1,0.2803070204415265,0.30761607475247715,0.4120769048059963,A,-0.1609908123995225,-0.4878394969678952,0.46146341815809155
1998-99,1999-02-13,West Ham,Nott'm Forest,2,1,H,1,0.46076650774478073,0.29214294262829527,0.2470905496269241,H,0.4441044475177833,0.6102223316414273,0.548150250235593
1998-99,1999-02-17,Aston Villa,Leeds,1,2,A,-1,0.4699814238802646,0.2955893677345549,0.23442920838518053,H,0.4819810919382537,0.44584101685427824,0.535230446374715
1998-99,1999-02-17,Chelsea,Blackburn,1,1,D,0,0.452397591606166,0.3002645888349098,0.24733781955892414,H,0.42823853052804745,0.7360390682610697,0.5579962758749656
1998-99,1999-02-17,Everton,Middlesbrough,5,0,H,5,0.44525741802521296,0.2915207888627689,0.2632217931120182,H,0.38888603002863786,0.12785486957557787,0.510118505499321
1998-99,1999-02-17,Man United,Arsenal,1,1,D,0,0.5338633657884527,0.2908399503732268,0.1752966838383207,H,0.6973815646703065,0.6897602358516286,0.5543795179655637
1998-99,1999-02-17,Newcastle,Coventry,4,1,H,3,0.5160169924467026,0.28411845979056705,0.1998645477627304,H,0.6239493222544574,0.7824610358828233,0.5616180496134371
1998-99,1999-02-20,Arsenal,Leicester,5,0,H,5,0.6511472745231007,0.24043828403598644,0.10841444144091276,H,1.0241884198983628,1.1930480905991896,0.5933244110134548
1998-99,1999-02-20,Blackburn,Sheffield Weds,1,4,A,-3,0.532963394623321,0.2794840688143142,0.18755253656236492,H,0.675531756864844,0.5183742116988759,0.5409381758660675
1998-99,1999-02-20,Coventry,Man United,0,1,A,-1,0.2155417532330275,0.29789396528547,0.48656428148150244,A,-0.4033149131449806,-0.9838134661160315,0.4227533566741733
1998-99,1999-02-20,Derby,Charlton,0,2,A,-2,0.48347632179483174,0.2902874581094659,0.22623622009570227,H,0.5204033731989082,0.5880090964802672,0.5464077647689892
1998-99,1999-02-20,Leeds,Everton,1,0,H,1,0.5281192217566392,0.2791381109891015,0.1927426672542593,H,0.6580348465180414,0.8609774736043371,0.567728674804916
1998-99,1999-02-20,Liverpool,West Ham,2,2,D,0,0.5955304015146039,0.2624814800388842,0.14198811844651177,H,0.8661544221978394,1.0933982748591007,0.5856899271257648
1998-99,1999-02-20,Middlesbrough,Tottenham,0,0,D,0,0.4152119776167585,0.29537410126412983,0.28941392111911174,H,0.29024487857934683,0.3088135645212167,0.5244235613459082
1998-99,1999-02-20,Nott'm Forest,Chelsea,1,3,A,-2,0.3784895186209825,0.3029255325164023,0.31858494886261524,H,0.17436354569517365,-0.4746928215784175,0.4624979785669141
1998-99,1999-02-20,Southampton,Newcastle,2,1,H,1,0.3270346847975618,0.30429416019507355,0.36867115500736464,A,-0.003181434402068639,-0.24132985249567684,0.4809077007340409
1998-99,1999-02-21,Wimbledon,Aston Villa,0,0,D,0,0.3778726446934184,0.3053628917912867,0.31676446351529486,H,0.17622273080689232,-0.03407967580841283,0.4973025733932517
1998-99,1999-02-27,Aston Villa,Coventry,1,4,A,-3,0.5047458184887262,0.28679968405232925,0.2084544974589444,H,0.5889807255989064,0.9213301035976945,0.5724118129167685
1998-99,1999-02-27,Charlton,Nott'm Forest,0,0,D,0,0.42729687945529354,0.29819938279476466,0.2745037377499417,H,0.3371270269369754,0.6238554677820544,0.5492191005668595
1998-99,1999-02-27,Chelsea,Liverpool,2,1,H,1,0.3695250457661433,0.31253883984727565,0.31793611438658115,H,0.15887358066131596,0.21916544430875795,0.5173402865599732
1998-99,1999-02-27,Everton,Wimbledon,1,1,D,0,0.4096032792259142,0.2992985379479969,0.2910981828260891,H,0.27711052630597716,0.20593532895414599,0.5162942899469413
1998-99,1999-02-27,Man United,Southampton,2,1,H,1,0.735679681599695,0.1989611589436658,0.06535915945663918,H,1.2512514539863895,1.8272879235591972,0.6407289317685212
1998-99,1999-02-27,Sheffield Weds,Middlesbrough,3,1,H,2,0.4769244387807247,0.2870791911316743,0.23599637008760105,H,0.4922244883085746,0.44075604015045594,0.5348299391318431
1998-99,1999-02-27,Tottenham,Derby,1,1,D,0,0.40517006924486487,0.301240704400994,0.2935892263541413,H,0.2648185705981158,0.30204097681101466,0.523888753057811
1998-99,1999-02-27,West Ham,Blackburn,2,0,H,2,0.39235333307591963,0.30574085932712014,0.3019058075969603,H,0.2274453759350878,0.21936655849259626,0.5173561858582915
1998-99,1999-02-28,Newcastle,Arsenal,1,1,D,0,0.33204280385052237,0.3135714338629661,0.35438576228651164,A,0.029599718395443952,-0.23193870435331354,0.4816499806847501
1998-99,1999-03-01,Leicester,Leeds,1,2,A,-1,0.3982462383622653,0.30330966587037356,0.2984440957673612,H,0.24403245630862236,-0.0005157183631664256,0.4999591801889429
1998-99,1999-03-02,Tottenham,Southampton,3,0,H,3,0.472983995239333,0.28919488299775586,0.2378211217629111,H,0.4819402384103185,0.6749242439435957,0.5532188247601024
1998-99,1999-03-03,Sheffield Weds,Wimbledon,1,2,A,-1,0.44163767406047383,0.2963686610889784,0.2619936648505477,H,0.38422276068116495,0.4673002949295923,0.5369201337699824
1998-99,1999-03-06,Coventry,Charlton,2,1,H,1,0.46561584267766876,0.29366215640734816,0.24072200091498328,H,0.4635519434850857,0.2907412594446669,0.5229963313248378
1998-99,1999-03-06,Southampton,West Ham,1,0,H,1,0.37889756198129165,0.3019613747388549,0.3191410632798534,H,0.17420124899449763,0.038684859557617364,0.5030619210685322
1998-99,1999-03-06,Wimbledon,Leicester,0,1,A,-1,0.4422332475606327,0.2963020793005349,0.2614646731388323,H,0.3861942101187204,0.3946640797570374,0.5311976190025683
1998-99,1999-03-09,Arsenal,Sheffield Weds,3,0,H,3,0.6544049625254352,0.23861004271716074,0.10698499475740383,H,1.0325603865445339,1.1973494063617098,0.5936529635125991
1998-99,1999-03-10,Blackburn,Everton,1,2,A,-1,0.5604913914452069,0.27050265978280447,0.1690059487719886,H,0.7569293420972354,0.6411348655129793,0.5505731674568977
1998-99,1999-03-10,Derby,Aston Villa,2,1,H,1,0.41015017120211406,0.30338235828295035,0.28646747051493576,H,0.2857482699873084,0.12429129527274448,0.5098365560633702
1998-99,1999-03-10,Leeds,Tottenham,2,0,H,2,0.507064305638183,0.2850670292540293,0.2078686651077875,H,0.5942282766147584,0.6675896714661328,0.5526447896096868
1998-99,1999-03-10,Nott'm Forest,Newcastle,1,2,A,-1,0.37899758245933585,0.30351162811856897,0.3174907894220952,H,0.1771042771540502,-0.26188382765980434,0.4792834052205671
1998-99,1999-03-13,Chelsea,West Ham,0,1,A,-1,0.5075622576233899,0.2869735544329052,0.20546418794370494,H,0.5991086412674256,0.9570419204005496,0.5751768729936219
1998-99,1999-03-13,Coventry,Blackburn,1,1,D,0,0.3808451602201468,0.30632484687958444,0.31282999290026875,H,0.18819413299205612,0.16599537348497093,0.513135736687097
1998-99,1999-03-13,Derby,Liverpool,3,2,H,1,0.31831544280173707,0.3100347733063782,0.37164978389188474,A,-0.02419345750183366,-0.2187073330121166,0.48269593005279754
1998-99,1999-03-13,Everton,Arsenal,0,2,A,-2,0.2268008448935476,0.2961042764608764,0.477094878645576,A,-0.3669200286459454,-0.721052028139903,0.4431743286569406
1998-99,1999-03-13,Leicester,Charlton,1,1,D,0,0.45301900012269564,0.2953631656691503,0.25161783420815426,H,0.42233646753846965,0.4348257141176956,0.5343627930644801
1998-99,1999-03-13,Newcastle,Man United,1,2,A,-1,0.27382224361201096,0.3128453007540036,0.41333245563398546,A,-0.17503725260587233,-0.5297632627557092,0.45816654149619007
1998-99,1999-03-13,Sheffield Weds,Leeds,0,2,A,-2,0.39386903382715516,0.3036939332655394,0.3024370329073052,H,0.22937008228178368,-0.0017626063844214843,0.49986048730661614
1998-99,1999-03-13,Tottenham,Aston Villa,1,0,H,1,0.36777236269814734,0.30535930048396226,0.32686833681789035,H,0.14092326023933155,0.08820440125830166,0.5069810448631696
1998-99,1999-03-13,Wimbledon,Nott'm Forest,1,3,A,-2,0.4348935981741868,0.29561233084931415,0.26949407097649897,H,0.3594110412958222,0.6859916577892529,0.5540847390947649
1998-99,1999-03-14,Middlesbrough,Southampton,3,0,H,3,0.4443225868581324,0.29059685915515476,0.2650805539867128,H,0.38409757061536454,0.6072220330307242,0.5479149640861802
1998-99,1999-03-20,Arsenal,Coventry,2,0,H,2,0.6414208072213033,0.24477466694605132,0.11380452583264541,H,0.9973438347276711,1.4366563295554524,0.6117925099463767
1998-99,1999-03-20,Blackburn,Wimbledon,3,1,H,2,0.530318693186519,0.28027287254862426,0.18940843426485673,H,0.6675896310290865,0.4956045319021169,0.5391474857831172
1998-99,1999-03-20,Leeds,Derby,4,1,H,3,0.4688449387096048,0.29439602584424085,0.23675903544615434,H,0.47604422346607067,0.6584489989668452,0.5519292050129019
1998-99,1999-03-20,Nott'm Forest,Middlesbrough,1,2,A,-1,0.4889435615538391,0.2828052419391477,0.22825119650701334,H,0.5271831699249361,0.0697214148492218,0.5055183209118077
1998-99,1999-03-20,Southampton,Sheffield Weds,1,0,H,1,0.403863888337605,0.2992962967208398,0.2968398149415552,H,0.2570516016615822,0.033976188444756354,0.502689235678582
1998-99,1999-03-20,West Ham,Newcastle,2,0,H,2,0.3938034706993164,0.3050850540431027,0.30111147525758086,H,0.2314323914875288,0.07766587051637544,0.5061470497502266
1998-99,1999-03-21,Aston Villa,Chelsea,0,3,A,-3,0.44034534478274895,0.3017237432482893,0.2579309119689617,H,0.3885276678084568,0.0946538331346553,0.5074914192181911
1998-99,1999-03-21,Man United,Everton,3,1,H,2,0.7303863294852991,0.20215936494424414,0.0674543055704566,H,1.2380227978162546,1.777423001758329,0.6370867045138233
1998-99,1999-04-02,Aston Villa,West Ham,0,0,D,0,0.49516281465158535,0.28940131247015244,0.21543587287826202,H,0.5597800175512997,0.5765984879863357,0.5455122309094015
1998-99,1999-04-03,Blackburn,Middlesbrough,0,0,D,0,0.5632429024984128,0.26815263401556455,0.16860446348602257,H,0.7626731018368087,0.4661422061690411,0.5368289680225963
1998-99,1999-04-03,Charlton,Chelsea,0,1,A,-1,0.359010714589776,0.30791707709154165,0.33307220831868245,H,0.11452039564931726,-0.322814635142661,0.4744710005476716
1998-99,1999-04-03,Derby,Newcastle,3,4,A,-1,0.4001102267657041,0.30453599552950517,0.2953537777047907,H,0.25256578573335414,0.1902262187299708,0.5150521148686966
1998-99,1999-04-03,Leeds,Nott'm Forest,3,1,H,2,0.4876422437542795,0.2883290587183239,0.22402869752739654,H,0.5317346023259913,1.1535565968533112,0.5903040165911878
1998-99,1999-04-03,Liverpool,Everton,3,2,H,1,0.6430312635666965,0.24231347351386795,0.11465526291943538,H,0.9989172795800063,1.245230564995274,0.5973046066402546
1998-99,1999-04-03,Sheffield Weds,Coventry,1,2,A,-1,0.4287658258642623,0.2987747884972631,0.2724593856384746,H,0.3432077756104927,0.4894405841119847,0.538662554807197
1998-99,1999-04-03,Southampton,Arsenal,0,0,D,0,0.22036306032598738,0.2937271738743643,0.48590976579964823,A,-0.39333115172967154,-0.9221610077231864,0.4275238005098217
1998-99,1999-04-03,Tottenham,Leicester,0,2,A,-2,0.43193656060381375,0.2973392717648879,0.2707241676312984,H,0.35192278299607194,0.43338916839896396,0.5342496237967335
1998-99,1999-04-03,Wimbledon,Man United,1,1,D,0,0.20469849864454104,0.29367963353531096,0.5016218678201478,A,-0.44814635313852996,-0.969058792991233,0.42389374408399483
1998-99,1999-04-05,Coventry,Southampton,1,0,H,1,0.4978517278747729,0.28510078248796605,0.21704748963726092,H,0.5620922358958138,0.5502534086887905,0.5434434858796277
1998-99,1999-04-05,Everton,Sheffield Weds,1,2,A,-1,0.41228730495511046,0.29904648964655584,0.28866620539833365,H,0.2860741890542258,0.1797062758828526,0.5142201607357751
1998-99,1999-04-05,Middlesbrough,Wimbledon,3,1,H,2,0.40548588192114465,0.2966516112847447,0.2978625067941107,H,0.25836311938822504,0.44833122413841175,0.5354265656506182
1998-99,1999-04-05,Newcastle,Tottenham,1,1,D,0,0.5382651901658362,0.2775825535530717,0.1841522562810921,H,0.6909257823903673,0.6287220980440618,0.5496005393580057
1998-99,1999-04-05,Nott'm Forest,Liverpool,2,2,D,0,0.30010650344566825,0.30529486094850794,0.39459863560582364,A,-0.09562863036117064,-0.680592957456619,0.4463376144829509
1998-99,1999-04-05,West Ham,Charlton,0,1,A,-1,0.4772494830315072,0.29166843293015127,0.2310820840383415,H,0.5009195396476355,0.5093325212398461,0.5402272285253386
1998-99,1999-04-06,Arsenal,Blackburn,1,0,H,1,0.583463462833957,0.2689120355536477,0.14762450161239535,H,0.8345809461843893,1.234662136699167,0.5964995205291116
